Name,NOC,Discipline,Last name,First name,Name2,
DARQUEA IBARRA Daniela Magdalena,Ecuador,Golf,Darquea Ibarra,Daniela Magdalena,Darquea Ibarra Daniela Magdalena,
DARSIGNY Tali,Canada,Weightlifting,Darsigny,Tali,Darsigny Tali,
DARWISH Ramadan,Egypt,Judo,Darwish,Ramadan,Darwish Ramadan,
DAS Atanu,India,Archery,Das,Atanu,Das Atanu,
DASCALU Vlad,Romania,Cycling Mountain Bike,Dascalu,Vlad,Dascalu Vlad,
DASHDAVAA Amartuvshin,Mongolia,Judo,Dashdavaa,Amartuvshin,Dashdavaa Amartuvshin,
DASHTI Lara,Kuwait,Swimming,Dashti,Lara,Dashti Lara,
DATUNASHVILI Zurabi,Serbia,Wrestling,Datunashvili,Zurabi,Datunashvili Zurabi,
DAUBE Hannes,United States of America,Water Polo,Daube,Hannes,Daube Hannes,
DAUDET Joris,France,Cycling BMX Racing,Daudet,Joris,Daudet Joris,
DAUMONT Paul,Burkina Faso,Cycling Road,Daumont,Paul,Daumont Paul,
DAUSER Lukas,Germany,Artistic Gymnastics,Dauser,Lukas,Dauser Lukas,
DAVARPANAH Saeid,Islamic Republic of Iran,Basketball,Davarpanah,Saeid,Davarpanah Saeid,
DAVEY Tarryn,New Zealand,Hockey,Davey,Tarryn,Davey Tarryn,
DAVID Areneo,Malawi,Archery,David,Areneo,David Areneo,
DAVID Cergia,Honduras,Judo,David,Cergia,David Cergia,
DAVID Yanis Esmeralda,France,Athletics,David,Yanis Esmeralda,David Yanis Esmeralda,
DAVIDOVICH FOKINA Alejandro,Spain,Tennis,Davidovich,FOKINA Alejandro,Davidovich Fokina Alejandro,
DAVIDS Angelo,South Africa,Rugby Sevens,Davids,Angelo,Davids Angelo,
DAVIDS Selvyn,South Africa,Rugby Sevens,Davids,Selvyn,Davids Selvyn,
DAVIDS Zain,South Africa,Rugby Sevens,Davids,Zain,Davids Zain,
DAVIDSON Madaline,New Zealand,Trampoline Gymnastics,Davidson,Madaline,Davidson Madaline,
DAVIDSON Tierna,United States of America,Football,Davidson,Tierna,Davidson Tierna,
DAVIES Frances,New Zealand,Hockey,Davies,Frances,Davies Frances,
DAVIES Rose,Australia,Athletics,Davies,Rose,Davies Rose,
DAVIES Sarah,Great Britain,Weightlifting,Davies,Sarah,Davies Sarah,
DAVIS Alex,Great Britain,Rugby Sevens,Davis,Alex,Davis Alex,
DAVIS Keyshawn,United States of America,Boxing,Davis,Keyshawn,Davis Keyshawn,
DAVIS Leo,South Africa,Sailing,Davis,Leo,Davis Leo,
DAVIS Stephanie,Great Britain,Athletics,Davis,Stephanie,Davis Stephanie,
DAVIS Tara,United States of America,Athletics,Davis,Tara,Davis Tara,
DAVISON Benjamin,United States of America,Rowing,Davison,Benjamin,Davison Benjamin,
DAVOUDI Ali,Islamic Republic of Iran,Weightlifting,Davoudi,Ali,Davoudi Ali,
DAVTYAN Artur,Armenia,Artistic Gymnastics,Davtyan,Artur,Davtyan Artur,
DAVYDOVA Daria,ROC,Judo,Davydova,Daria,Davydova Daria,
DAWSON Angus,Australia,Rowing,Dawson,Angus,Dawson Angus,
DAWSON Erica,New Zealand,Sailing,Dawson,Erica,Dawson Erica,
DAWSON Jacob,Great Britain,Rowing,Dawson,Jacob,Dawson Jacob,
DAWSON Kathleen,Great Britain,Swimming,Dawson,Kathleen,Dawson Kathleen,
DAWSON Matthew,Australia,Hockey,Dawson,Matthew,Dawson Matthew,
DAY Noelani Malia,Tonga,Swimming,Day,Noelani Malia,Day Noelani Malia,
DAY Riley,Australia,Athletics,Day,Riley,Day Riley,
DAYAN Ofir,Israel,Rhythmic Gymnastics,Dayan,Ofir,Dayan Ofir,
DAYIBEKOVA Zaynab,Uzbekistan,Fencing,Dayibekova,Zaynab,Dayibekova Zaynab,
de ALMEIDA PAULA Paulo Roberto,Brazil,Athletics,De Almeida Paula,Paulo Roberto,De Almeida Paula Paulo Roberto,
de ARAUJO Tamires,Brazil,Handball,De Araujo,Tamires,De Araujo Tamires,
de ARRUDA Renata,Brazil,Handball,De Arruda,Renata,De Arruda Renata,
de BEVER ELLIOT McKenna,Peru,Swimming,De Bever Elliot,McKenna,De Bever Elliot Mckenna,
de BOD Stefan,South Africa,Cycling Road,De Bod,Stefan,De Bod Stefan,
de BOER Thom,Netherlands,Swimming,De Boer,Thom,De Boer Thom,
de BROUWER Bregje,Netherlands,Artistic Swimming,De Brouwer,Bregje,De Brouwer Bregje,
de CECCO Luciano,Argentina,Volleyball,De Cecco,Luciano,De Cecco Luciano,
de COLO Nando,France,Basketball,De Colo,Nando,De Colo Nando,
de COSTER Gabriel,Belgium,Canoe Slalom,De Coster,Gabriel,De Coster Gabriel,
de DEUS Felisberto,Democratic Republic of Timor-Leste,Athletics,De Deus,Felisberto,De Deus Felisberto,
de DEUS Leonardo,Brazil,Swimming,De Deus,Leonardo,De Deus Leonardo,
de FILIPPIS Mauro,Italy,Shooting,De Filippis,Mauro,De Filippis Mauro,
de FREITAS Mya,St Vincent and the Grenadines,Swimming,De Freitas,Mya,De Freitas Mya,
de GENNARO Giovanni,Italy,Canoe Slalom,De Gennaro,Giovanni,De Gennaro Giovanni,
de GENNARO Monica,Italy,Volleyball,De Gennaro,Monica,De Gennaro Monica,
de GEUS Jonas,Netherlands,Hockey,De Geus,Jonas,De Geus Jonas,
de GEUS Lilian,Netherlands,Sailing,De Geus,Lilian,De Geus Lilian,
de GOEDE Eva Roma Maria,Netherlands,Hockey,De Goede,Eva Roma Maria,De Goede Eva Roma Maria,
de GRAAF Sander,Netherlands,Rowing,De Graaf,Sander,De Graaf Sander,
de GRASSE Andre,Canada,Athletics,De Grasse,Andre,De Grasse Andre,
de HAITRE Vincent,Canada,Cycling Track,De Haitre,Vincent,De Haitre Vincent,
de JESUS dos SANTOS Melanie,France,Artistic Gymnastics,De Jesus Dos Santos,Melanie,De Jesus Dos Santos Melanie,
de JONG Roos,Netherlands,Rowing,De Jong,Roos,De Jong Roos,
de JONGE Mark,Canada,Canoe Sprint,De Jonge,Mark,De Jonge Mark,
de KERPEL Nicolas,Belgium,Hockey,De Kerpel,Nicolas,De Kerpel Nicolas,
de la CRUZ BAEZ Alexy Miguel,Dominican Republic,Boxing,De La Cruz Baez,Alexy Miguel,De La Cruz Baez Alexy Miguel,
de la CRUZ CAPANI Jovana,Peru,Athletics,De La Cruz Capani,Jovana,De La Cruz Capani Jovana,
de la CRUZ de PENA Bethania,Dominican Republic,Volleyball,De La Cruz De Pena,Bethania,De La Cruz De Pena Bethania,
de la CRUZ Eglys Yahima,Cuba,Shooting,De La Cruz,Eglys Yahima,De La Cruz Eglys Yahima,
DE LA FUENTE Hernan,Argentina,Football,De La Fuente,Hernan,De La Fuente Hernan,
DE LA VEGA Pedro,Argentina,Football,De La Vega,Pedro,De La Vega Pedro,
de LANGE Tristan,Namibia,Cycling Road,De Lange,Tristan,De Lange Tristan,
de LIEDEKERKE-MEIER Lara,Belgium,Equestrian,De Liedekerke-Meier,Lara,De Liedekerke-Meier Lara,
de LIMA Jucilene Sales,Brazil,Athletics,De Lima,Jucilene Sales,De Lima Jucilene Sales,
de LOOF Catie,United States of America,Swimming,De Loof,Catie,De Loof Catie,
de los SANTOS NUNEZ Leonel,Dominican Republic,Boxing,De Los Santos Nunez,Leonel,De Los Santos Nunez Leonel,
de LUCA Marco,Italy,Athletics,De Luca,Marco,De Luca Marco,
de MARTE Jonathan,Israel,Baseball/Softball,De Marte,Jonathan,De Marte Jonathan,
de MOL Joep Paul Eric,Netherlands,Hockey,De Mol,Joep Paul Eric,De Mol Joep Paul Eric,
de MORAIS Andressa,Brazil,Athletics,De Morais,Andressa,De Morais Andressa,
de NICOLO Marco,Italy,Shooting,De Nicolo,Marco,De Nicolo Marco,
de NUTTE Sarah,Luxembourg,Table Tennis,De Nutte,Sarah,De Nutte Sarah,
de OLIVEIRA SAAD GATTAZ Caroline,Brazil,Volleyball,De Oliveira Saad Gattaz,Caroline,De Oliveira Saad Gattaz Caroline,
de OLIVEIRA Wanderson,Brazil,Boxing,De Oliveira,Wanderson,De Oliveira Wanderson,
de PAULA PESSOA Rodrigo,Brazil,Equestrian,De Paula Pessoa,Rodrigo,De Paula Pessoa Rodrigo,
de ROEY Manon,Belgium,Golf,De Roey,Manon,De Roey Manon,
de SLOOVER Arthur Anne-Marie Thierr,Belgium,Hockey,De Sloover,Arthur Anne-Marie Thierr,De Sloover Arthur Anne-Marie Thierr,
de SMEDT Jarno,Belgium,Archery,De Smedt,Jarno,De Smedt Jarno,
de SOUZA FERREIRA Alessandro,Peru,Shooting,De Souza Ferreira,Alessandro,De Souza Ferreira Alessandro,
De SOUZA Mauricio Luiz,Brazil,Volleyball,De Souza,Mauricio Luiz,De Souza Mauricio Luiz,
De SOUZA Wallace,Brazil,Volleyball,De Souza,Wallace,De Souza Wallace,
de TORO DOMINGUEZ Miguel,Spain,Water Polo,De Toro Dominguez,Miguel,De Toro Dominguez Miguel,
de TULLIO Marco,Italy,Swimming,De Tullio,Marco,De Tullio Marco,
de VELASCO Ines,Spain,Archery,De Velasco,Ines,De Velasco Ines,
de VRIES Monique,Australia,Sailing,De Vries,Monique,De Vries Monique,
de VYLDER Lindsay,Belgium,Cycling Track,De Vylder,Lindsay,De Vylder Lindsay,
de WAARD Maaike,Netherlands,Swimming,De Waard,Maaike,De Waard Maaike,
de WAARD Xan Gerdien,Netherlands,Hockey,De Waard,Xan Gerdien,De Waard Xan Gerdien,
de WIJN Sander Sebastiaan Robert,Netherlands,Hockey,De Wijn,Sander Sebastiaan Robert,De Wijn Sander Sebastiaan Robert,
de WIT Frank,Netherlands,Judo,De Wit,Frank,De Wit Frank,
de WITTE Laura,Netherlands,Athletics,De Witte,Laura,De Witte Laura,
de WITTE Lisanne,Netherlands,Athletics,De Witte,Lisanne,De Witte Lisanne,
DEACONU Ronaldo,Romania,Football,Deaconu,Ronaldo,Deaconu Ronaldo,
DEAN Anthony,Australia,Cycling BMX Racing,Dean,Anthony,Dean Anthony,
DEAN Clark,United States of America,Rowing,Dean,Clark,Dean Clark,
DEAN Tom,Great Britain,Swimming,Dean,Tom,Dean Tom,
DEARING Alice,Great Britain,Marathon Swimming,Dearing,Alice,Dearing Alice,
DEBESAY Mosana,Eritrea,Cycling Road,Debesay,Mosana,Debesay Mosana,
DEBINHA,Brazil,Football,Debinha,,Debinha,
DEBJANI Ismael,Belgium,Athletics,Debjani,Ismael,Debjani Ismael,
DEBUES-STAFFORD Gabriela,Canada,Athletics,Debues-Stafford,Gabriela,Debues-Stafford Gabriela,
DECAS Wesly,Honduras,Football,Decas,Wesly,Decas Wesly,
DeCHAMBEAU Bryson,United States of America,Golf,Dechambeau,Bryson,Dechambeau Bryson,
DECHASA Shumi,Bahrain,Athletics,Dechasa,Shumi,Dechasa Shumi,
DECK Gabriel,Argentina,Basketball,Deck,Gabriel,Deck Gabriel,
DECSI Tamas,Hungary,Fencing,Decsi,Tamas,Decsi Tamas,
DEDE Bruno,Japan,Athletics,Dede,Bruno,Dede Bruno,
DEDOVIC Nikola,Serbia,Water Polo,Dedovic,Nikola,Dedovic Nikola,
DEDU Georgiana,Romania,Rowing,Dedu,Georgiana,Dedu Georgiana,
DEELTSTRA Andrea,Netherlands,Athletics,Deeltstra,Andrea,Deeltstra Andrea,
DEENOI Nawamin,Thailand,Rowing,Deenoi,Nawamin,Deenoi Nawamin,
DEETLEFS Lisa-Marie,South Africa,Hockey,Deetlefs,Lisa-Marie,Deetlefs Lisa-Marie,
DEFAY Johanne,France,Surfing,Defay,Johanne,Defay Johanne,
DEFAZIO ABELLA Pablo,Uruguay,Sailing,Defazio,ABELLA Pablo,Defazio Abella Pablo,
DEGN Malene,Denmark,Cycling Mountain Bike,Degn,Malene,Degn Malene,
DEIDDA Francesca,Italy,Artistic Swimming,Deidda,Francesca,Deidda Francesca,
DEIGNAN Elizabeth,Great Britain,Cycling Road,Deignan,Elizabeth,Deignan Elizabeth,
DEKHA Iryna,Ukraine,Weightlifting,Dekha,Iryna,Dekha Iryna,
DEKKER Anouk,Netherlands,Football,Dekker,Anouk,Dekker Anouk,
del BUONO Federica,Italy,Athletics,Del Buono,Federica,Del Buono Federica,
Del LUNGO Marco,Italy,Water Polo,Del Lungo,Marco,Del Lungo Marco,
del PONTE Ajla,Switzerland,Athletics,Del Ponte,Ajla,Del Ponte Ajla,
del REAL Diego,Mexico,Athletics,Del Real,Diego,Del Real Diego,
del TORO CARVAJAL Maylin,Cuba,Judo,Del Toro Carvajal,Maylin,Del Toro Carvajal Maylin,
del VALLE QUIRARTE Martha Fernanda,Mexico,Equestrian,Del Valle Quirarte,Martha Fernanda,Del Valle Quirarte Martha Fernanda,
DELACOUR Perrine,France,Golf,Delacour,Perrine,Delacour Perrine,
DELACRUZ Jourdan Elizabeth,United States of America,Weightlifting,Delacruz,Jourdan Elizabeth,Delacruz Jourdan Elizabeth,
DELAERE Antonia,Belgium,Basketball,Delaere,Antonia,Delaere Antonia,
DELAPIERRE Quentin,France,Sailing,Delapierre,Quentin,Delapierre Quentin,
DELARZE Barnabe,Switzerland,Rowing,Delarze,Barnabe,Delarze Barnabe,
DELAS de ANDRES Miguel,Spain,Hockey,Delas,de ANDRES Miguel,Delas De Andres Miguel,
DELAUNAY Eric,France,Shooting,Delaunay,Eric,Delaunay Eric,
DELESTRE Simon,France,Equestrian,Delestre,Simon,Delestre Simon,
DELFOUR Lucien,Australia,Canoe Slalom,Delfour,Lucien,Delfour Lucien,
DELGADILLO Daniel,Mexico,Marathon Swimming,Delgadillo,Daniel,Delgadillo Daniel,
DELGADO Angelica,United States of America,Judo,Delgado,Angelica,Delgado Angelica,
DELGADO Anicka,Ecuador,Swimming,Delgado,Anicka,Delgado Anicka,
DELIA Marcos,Argentina,Basketball,Delia,Marcos,Delia Marcos,
DELILAJ Manuela,Albania,Shooting,Delilaj,Manuela,Delilaj Manuela,
DELL'AQUILA Vito,Italy,Taekwondo,Dell'Aquila,Vito,Dell'Aquila Vito,
DELLAVEDOVA Matthew,Australia,Basketball,Dellavedova,Matthew,Dellavedova Matthew,
DELLIEN Hugo,Bolivia,Tennis,Dellien,Hugo,Dellien Hugo,
DELMOTTE Nicolas,France,Equestrian,Delmotte,Nicolas,Delmotte Nicolas,
DELRUE Delphine,France,Badminton,Delrue,Delphine,Delrue Delphine,
DEMAY Coralie,France,Cycling Track,Demay,Coralie,Demay Coralie,
DEMEY Valerie,Belgium,Cycling Road,Demey,Valerie,Demey Valerie,
DEMIDIK Karyna,Belarus,Athletics,Demidik,Karyna,Demidik Karyna,
DEMIR Evin,Turkey,Athletics,Demir,Evin,Demir Evin,
DEMIREVA Mirela,Bulgaria,Athletics,Demireva,Mirela,Demireva Mirela,
DEMIRHAN Evin,Turkey,Wrestling,Demirhan,Evin,Demirhan Evin,
DEMSE Solomon,Ethiopia,Taekwondo,Demse,Solomon,Demse Solomon,
DENAYER Felix Veronique B.,Belgium,Hockey,Denayer,Felix Veronique B.,Denayer Felix Veronique B.,
DENDY Marquis,United States of America,Athletics,Dendy,Marquis,Dendy Marquis,
DENG Thomas,Australia,Football,Deng,Thomas,Deng Thomas,
DENG Weiyun,People's Republic of China,Shooting,Deng,Weiyun,Deng Weiyun,
DENG Yu-Cheng,Chinese Taipei,Archery,Deng,Yu-Cheng,Deng Yu-Cheng,
DENG Zewen,People's Republic of China,Water Polo,Deng,Zewen,Deng Zewen,
DENG Zhiwei,People's Republic of China,Wrestling,Deng,Zhiwei,Deng Zhiwei,
DENI .,Indonesia,Weightlifting,Deni,.,Deni .,
DENIZ Cansel,Kazakhstan,Taekwondo,Deniz,Cansel,Deniz Cansel,
DENNERLEY Joel,Australia,Water Polo,Dennerley,Joel,Dennerley Joel,
DENNIS Rohan,Australia,Cycling Road,Dennis,Rohan,Dennis Rohan,
DENNY Matthew,Australia,Athletics,Denny,Matthew,Denny Matthew,
DEPAUL Evan,Canada,Sailing,Depaul,Evan,Depaul Evan,
DERAFSHIPOUR Hamoon,Refugee Olympic Team,Karate,Derafshipour,Hamoon,Derafshipour Hamoon,
DEREJE Roza,Ethiopia,Athletics,Dereje,Roza,Dereje Roza,
DEREK Ana,Croatia,Artistic Gymnastics,Derek,Ana,Derek Ana,
DERELI Emel,Turkey,Athletics,Dereli,Emel,Dereli Emel,
DERENALAGI Mele,Fiji,Rugby Sevens,Derenalagi,Mele,Derenalagi Mele,
DERKACH Dariya,Italy,Athletics,Derkach,Dariya,Derkach Dariya,
DERKOSKI Filip,North Macedonia,Swimming,Derkoski,Filip,Derkoski Filip,
DERS Lester,Cuba,Modern Pentathlon,Ders,Lester,Ders Lester,
DERSHWITZ Eli,United States of America,Fencing,Dershwitz,Eli,Dershwitz Eli,
DERVISIS Georgios,Greece,Water Polo,Dervisis,Georgios,Dervisis Georgios,
DERWAEL Nina,Belgium,Artistic Gymnastics,Derwael,Nina,Derwael Nina,
DESALU Eseosa Fostine,Italy,Athletics,Desalu,Eseosa Fostine,Desalu Eseosa Fostine,
DESCAT Hugo,France,Handball,Descat,Hugo,Descat Hugo,
DESENSKY Michal,Czech Republic,Athletics,Desensky,Michal,Desensky Michal,
DESISA Lelisa,Ethiopia,Athletics,Desisa,Lelisa,Desisa Lelisa,
DESLAURIERS Mario,Canada,Equestrian,Deslauriers,Mario,Deslauriers Mario,
DESPLANCHES Jeremy,Switzerland,Swimming,Desplanches,Jeremy,Desplanches Jeremy,
DESPOTOVIC Jelena,Montenegro,Handball,Despotovic,Jelena,Despotovic Jelena,
DESTA Netsanet,Ethiopia,Athletics,Desta,Netsanet,Desta Netsanet,
DESTRIBATS Agustin Alejandro,Argentina,Wrestling,Destribats,Agustin Alejandro,Destribats Agustin Alejandro,
DESWAL Yashaswini Singh,India,Shooting,Deswal,Yashaswini Singh,Deswal Yashaswini Singh,
DETRY Thomas,Belgium,Golf,Detry,Thomas,Detry Thomas,
DETTI Gabriele,Italy,Swimming,Detti,Gabriele,Detti Gabriele,
DEURLOO Bart,Netherlands,Artistic Gymnastics,Deurloo,Bart,Deurloo Bart,
DEVAUX LOVELL Stephanie,Saint Lucia,Sailing,Devaux,LOVELL Stephanie,Devaux Lovell Stephanie,
DEVI Sharmila,India,Hockey,Devi,Sharmila,Devi Sharmila,
DEVLIN Cameron,Australia,Football,Devlin,Cameron,Devlin Cameron,
DEVOS Pieter,Belgium,Equestrian,Devos,Pieter,Devos Pieter,
DHERS Daniel,Venezuela,Cycling BMX Freestyle,Dhers,Daniel,Dhers Daniel,
DHESI Amarveer,Canada,Wrestling,Dhesi,Amarveer,Dhesi Amarveer,
di CAMILLO Costanza,Italy,Artistic Swimming,Di Camillo,Costanza,Di Camillo Costanza,
di COLA Stefano,Italy,Swimming,Di Cola,Stefano,Di Cola Stefano,
di COSTANZO Marco,Italy,Rowing,Di Costanzo,Marco,Di Costanzo Marco,
Di FULVIO Francesco,Italy,Water Polo,Di Fulvio,Francesco,Di Fulvio Francesco,
di LAZZARO Elisa Maria,Italy,Athletics,Di Lazzaro,Elisa Maria,Di Lazzaro Elisa Maria,
di LIDDO Elena,Italy,Swimming,Di Liddo,Elena,Di Liddo Elena,
di MAURO Gennaro Alberto,Italy,Rowing,Di Mauro Gennaro,Alberto,Di Mauro Gennaro Alberto,
DIAGO MESA Sahily,Cuba,Athletics,Diago Mesa,Sahily,Diago Mesa Sahily,
DIALLO Amad,C™te d'Ivoire,Football,Diallo,Amad,Diallo Amad,
DIALLO Ismael,C™te d'Ivoire,Football,Diallo,Ismael,Diallo Ismael,
DIALLO Lucas,Burkina Faso,Judo,Diallo,Lucas,Diallo Lucas,
DIALLO Rouguy,France,Athletics,Diallo,Rouguy,Diallo Rouguy,
DIALLO Thierno,Spain,Artistic Gymnastics,Diallo,Thierno,Diallo Thierno,
DIAMOND Emily,Great Britain,Athletics,Diamond,Emily,Diamond Emily,
DIATTA Adama,Senegal,Wrestling,Diatta,Adama,Diatta Adama,
DIAW Ibrahima,Senegal,Table Tennis,Diaw,Ibrahima,Diaw Ibrahima,
DIAZ Adriana,Puerto Rico,Table Tennis,Diaz,Adriana,Diaz Adriana,
DIAZ Andy,Cuba,Athletics,Diaz,Andy,Diaz Andy,
DIAZ FERNANDEZ Antonio Jose,Venezuela,Karate,Diaz,FERNANDEZ Antonio Jose,Diaz Fernandez Antonio Jose,
DIAZ Hidilyn,Philippines,Weightlifting,Diaz,Hidilyn,Diaz Hidilyn,
DIAZ Jose,Dominican Republic,Baseball/Softball,Diaz,Jose,Diaz Jose,
DIAZ Melanie,Puerto Rico,Table Tennis,Diaz,Melanie,Diaz Melanie,
DIAZ RIVAS Virginia,Spain,Rowing,Diaz,RIVAS Virginia,Diaz Rivas Virginia,
DIAZ Valentina,Chile,Football,Diaz,Valentina,Diaz Valentina,
DIBABA Birhane,Ethiopia,Athletics,Dibaba,Birhane,Dibaba Birhane,
DIBOWSKI Andreas,Germany,Equestrian,Dibowski,Andreas,Dibowski Andreas,
DICKINS Stephanie,New Zealand,Hockey,Dickins,Stephanie,Dickins Stephanie,
DICKO Romane,France,Judo,Dicko,Romane,Dicko Romane,
DICKSON Brandon,United States of America,Baseball/Softball,Dickson,Brandon,Dickson Brandon,
DICKSON Robert,Ireland,Sailing,Dickson,Robert,Dickson Robert,
DICKSON Sam,New Zealand,Rugby Sevens,Dickson,Sam,Dickson Sam,
DIDAL Margielyn,Philippines,Skateboarding,Didal,Margielyn,Didal Margielyn,
DIEGO CARLOS,Brazil,Football,Diego Carlos,,Diego Carlos,
DIEHM Natalya,Australia,Cycling BMX Freestyle,Diehm,Natalya,Diehm Natalya,
DIEKMANN Maike,Namibia,Rowing,Diekmann,Maike,Diekmann Maike,
DIENER Christian,Germany,Swimming,Diener,Christian,Diener Christian,
DIETHELM GERBER Heidi,Switzerland,Shooting,Diethelm,GERBER Heidi,Diethelm Gerber Heidi,
DIETSCHE Riccarda,Switzerland,Athletics,Dietsche,Riccarda,Dietsche Riccarda,
DIETZE Tina,Germany,Canoe Sprint,Dietze,Tina,Dietze Tina,
DIGGINS Skylar,United States of America,Basketball,Diggins,Skylar,Diggins Skylar,
DIKEC Yusuf,Turkey,Shooting,Dikec,Yusuf,Dikec Yusuf,
DIKGALE Ranti Marvin,South Africa,Athletics,Dikgale,Ranti Marvin,Dikgale Ranti Marvin,
DIMEC Ziga,Slovenia,Basketball,Dimec,Ziga,Dimec Ziga,
Dina POURYOUNES LANGEROUDI,Refugee Olympic Team,Taekwondo,Dina,POURYOUNES LANGEROUDI,Dina Pouryounes Langeroudi,
DINCOFF Rachel,United States of America,Athletics,Dincoff,Rachel,Dincoff Rachel,
DING Xia,People's Republic of China,Volleyball,Ding,Xia,Ding Xia,
DING Xuan,People's Republic of China,Football,Ding,Xuan,Ding Xuan,
DINGILIUS WALLACE Shawn,Palau,Swimming,Dingilius,WALLACE Shawn,Dingilius Wallace Shawn,
DINGLEY Oliver,Ireland,Diving,Dingley,Oliver,Dingley Oliver,
DINH Phuong Thanh,Vietnam,Artistic Gymnastics,Dinh,Phuong Thanh,Dinh Phuong Thanh,
DINH Thi Hao,Vietnam,Rowing,Dinh,Thi Hao,Dinh Thi Hao,
DINIZ Luciana,Portugal,Equestrian,Diniz,Luciana,Diniz Luciana,
DIONGUE Ndeye Binta,Senegal,Fencing,Diongue,Ndeye Binta,Diongue Ndeye Binta,
DIOSDADO GARCIA Nuria,Mexico,Artistic Swimming,Diosdado,GARCIA Nuria,Diosdado Garcia Nuria,
DIRKS Samantha,Belize,Athletics,Dirks,Samantha,Dirks Samantha,
DISERA Peter,Canada,Cycling Mountain Bike,Disera,Peter,Disera Peter,
DITTMANN Joanna,Poland,Rowing,Dittmann,Joanna,Dittmann Joanna,
DIVARI Aikaterini,Greece,Sailing,Divari,Aikaterini,Divari Aikaterini,
DIVER Sinead,Australia,Athletics,Diver,Sinead,Diver Sinead,
DIXON Adam Graham,Great Britain,Hockey,Dixon,Adam Graham,Dixon Adam Graham,
DIYAS Zarina,Kazakhstan,Tennis,Diyas,Zarina,Diyas Zarina,
DIZOTTI Beatriz Pimentel,Brazil,Swimming,Dizotti,Beatriz Pimentel,Dizotti Beatriz Pimentel,
DJAKOVIC Antonio,Switzerland,Swimming,Djakovic,Antonio,Djakovic Antonio,
DJEKANOVIC Tatjana,Bosnia and Herzegovina,Shooting,Djekanovic,Tatjana,Djekanovic Tatjana,
DJOKOVIC Novak,Serbia,Tennis,Djokovic,Novak,Djokovic Novak,
DJOUHAN Lolassonn,France,Athletics,Djouhan,Lolassonn,Djouhan Lolassonn,
DJURAEV Akbar,Uzbekistan,Weightlifting,Djuraev,Akbar,Djuraev Akbar,
DLAMINI Nicholas,South Africa,Cycling Road,Dlamini,Nicholas,Dlamini Nicholas,
DLAMINI Simanga,Eswatini,Swimming,Dlamini,Simanga,Dlamini Simanga,
DLAMINI Thabiso,Eswatini,Boxing,Dlamini,Thabiso,Dlamini Thabiso,
DLUNGWANA Tyson,South Africa,Hockey,Dlungwana,Tyson,Dlungwana Tyson,
DMITRIEVA Daria,ROC,Handball,Dmitrieva,Daria,Dmitrieva Daria,
DO NASCIMENTO Alexandra,Brazil,Handball,Do Nascimento,Alexandra,Do Nascimento Alexandra,
DO NASCIMENTO Daniel,Brazil,Athletics,Do Nascimento,Daniel,Do Nascimento Daniel,
DO NASCIMENTO Rodrigo,Brazil,Athletics,Do Nascimento,Rodrigo,Do Nascimento Rodrigo,
DO THI ANH Nguyet,Vietnam,Archery,Do Thi Anh,Nguyet,Do Thi Anh Nguyet,
DOAN Ritsu,Japan,Football,Doan,Ritsu,Doan Ritsu,
DOAR Katie,New Zealand,Hockey,Doar,Katie,Doar Katie,
DOBBER Jochem,Netherlands,Athletics,Dobber,Jochem,Dobber Jochem,
DOBBIN Beth,Great Britain,Athletics,Dobbin,Beth,Dobbin Beth,
DOBEK Patryk,Poland,Athletics,Dobek,Patryk,Dobek Patryk,
DOBRE Alexandru,Romania,Football,Dobre,Alexandru,Dobre Alexandru,
DOBSON Charlotte,Great Britain,Sailing,Dobson,Charlotte,Dobson Charlotte,
DOCKIER Sebastien,Belgium,Hockey,Dockier,Sebastien,Dockier Sebastien,
DODEAN Daniela,Romania,Table Tennis,Dodean,Daniela,Dodean Daniela,
DODIG Ivan,Croatia,Tennis,Dodig,Ivan,Dodig Ivan,
DOGUE Patrick,Germany,Modern Pentathlon,Dogue,Patrick,Dogue Patrick,
DOHMANN Carl,Germany,Athletics,Dohmann,Carl,Dohmann Carl,
DOHMEN John-John Dominique M,Belgium,Hockey,Dohmen,John-John Dominique M,Dohmen John-John Dominique M,
DOI Manami,Japan,Sailing,Doi,Manami,Doi Manami,
DOI Remi Anri,Japan,Handball,Doi,Remi Anri,Doi Remi Anri,
DOIG CALDERON Maria Luisa,Peru,Fencing,Doig,CALDERON Maria Luisa,Doig Calderon Maria Luisa,
DOLCE Vincenzo,Italy,Water Polo,Dolce,Vincenzo,Dolce Vincenzo,
DOLGOPYAT Artem,Israel,Artistic Gymnastics,Dolgopyat,Artem,Dolgopyat Artem,
DOLGOVA Anastasiia,ROC,Canoe Sprint,Dolgova,Anastasiia,Dolgova Anastasiia,
DOLGOVA Irina,ROC,Judo,Dolgova,Irina,Dolgova Irina,
DOLS Keanan,Jamaica,Swimming,Dols,Keanan,Dols Keanan,
DOLSON Stefanie,United States of America,3x3 Basketball,Dolson,Stefanie,Dolson Stefanie,
DOMBAXI Wuta,Angola,Handball,Dombaxi,Wuta,Dombaxi Wuta,
DOMINGUEZ MARTINEZ Camil Inmaculada,Dominican Republic,Volleyball,Dominguez Martinez,Camil Inmaculada,Dominguez Martinez Camil Inmaculada,
